point_name,building,unit,system,variable,source_type,protocol_preferred,address_type,address,data_type,engineering_unit,polling_seconds,writable,active
C_C206_ROOM_ELECTRICITY_KWH,C,C206,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1681,float,kWh,30,false,true
C_C206_ROOM_WATER_COLD_M3,C,C206,ROOM,WATER_COLD_M3,room,modbus,holding_register,1683,float,m3,30,false,true
C_C206_ROOM_WATER_HOT_M3,C,C206,ROOM,WATER_HOT_M3,room,modbus,holding_register,1685,float,m3,30,false,true
C_C206_ROOM_FC_KWH,C,C206,ROOM,FC_KWH,room,modbus,holding_register,1687,float,kWh,30,false,true
C_C206_ROOM_RETURN_TEMP_C,C,C206,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1689,float,C,30,false,true
C_C206_ROOM_LEAK_ALARM,C,C206,ROOM,LEAK_ALARM,room,bacnet,object_instance,10673,bool,bool,30,false,true
C_C206_ROOM_OCCUPANCY,C,C206,ROOM,OCCUPANCY,room,bacnet,object_instance,10674,bool,bool,30,false,true
C_C206_ROOM_SETPOINT_C,C,C206,ROOM,SETPOINT_C,room,bacnet,object_instance,10675,float,C,30,false,true
C_C206_ROOM_HUMIDITY_RH,C,C206,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10676,float,%,30,false,true
C_C208_ROOM_ELECTRICITY_KWH,C,C208,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1691,float,kWh,30,false,true
C_C208_ROOM_WATER_COLD_M3,C,C208,ROOM,WATER_COLD_M3,room,modbus,holding_register,1693,float,m3,30,false,true
C_C208_ROOM_WATER_HOT_M3,C,C208,ROOM,WATER_HOT_M3,room,modbus,holding_register,1695,float,m3,30,false,true
C_C208_ROOM_FC_KWH,C,C208,ROOM,FC_KWH,room,modbus,holding_register,1697,float,kWh,30,false,true
C_C208_ROOM_RETURN_TEMP_C,C,C208,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1699,float,C,30,false,true
C_C208_ROOM_LEAK_ALARM,C,C208,ROOM,LEAK_ALARM,room,bacnet,object_instance,10677,bool,bool,30,false,true
C_C208_ROOM_OCCUPANCY,C,C208,ROOM,OCCUPANCY,room,bacnet,object_instance,10678,bool,bool,30,false,true
C_C208_ROOM_SETPOINT_C,C,C208,ROOM,SETPOINT_C,room,bacnet,object_instance,10679,float,C,30,false,true
C_C208_ROOM_HUMIDITY_RH,C,C208,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10680,float,%,30,false,true
C_C301_ROOM_ELECTRICITY_KWH,C,C301,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1701,float,kWh,30,false,true
C_C301_ROOM_WATER_COLD_M3,C,C301,ROOM,WATER_COLD_M3,room,modbus,holding_register,1703,float,m3,30,false,true
C_C301_ROOM_WATER_HOT_M3,C,C301,ROOM,WATER_HOT_M3,room,modbus,holding_register,1705,float,m3,30,false,true
C_C301_ROOM_FC_KWH,C,C301,ROOM,FC_KWH,room,modbus,holding_register,1707,float,kWh,30,false,true
C_C301_ROOM_RETURN_TEMP_C,C,C301,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1709,float,C,30,false,true
C_C301_ROOM_LEAK_ALARM,C,C301,ROOM,LEAK_ALARM,room,bacnet,object_instance,10681,bool,bool,30,false,true
C_C301_ROOM_OCCUPANCY,C,C301,ROOM,OCCUPANCY,room,bacnet,object_instance,10682,bool,bool,30,false,true
C_C301_ROOM_SETPOINT_C,C,C301,ROOM,SETPOINT_C,room,bacnet,object_instance,10683,float,C,30,false,true
C_C301_ROOM_HUMIDITY_RH,C,C301,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10684,float,%,30,false,true
C_C302_ROOM_ELECTRICITY_KWH,C,C302,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1711,float,kWh,30,false,true
C_C302_ROOM_WATER_COLD_M3,C,C302,ROOM,WATER_COLD_M3,room,modbus,holding_register,1713,float,m3,30,false,true
C_C302_ROOM_WATER_HOT_M3,C,C302,ROOM,WATER_HOT_M3,room,modbus,holding_register,1715,float,m3,30,false,true
C_C302_ROOM_FC_KWH,C,C302,ROOM,FC_KWH,room,modbus,holding_register,1717,float,kWh,30,false,true
C_C302_ROOM_RETURN_TEMP_C,C,C302,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1719,float,C,30,false,true
C_C302_ROOM_LEAK_ALARM,C,C302,ROOM,LEAK_ALARM,room,bacnet,object_instance,10685,bool,bool,30,false,true
C_C302_ROOM_OCCUPANCY,C,C302,ROOM,OCCUPANCY,room,bacnet,object_instance,10686,bool,bool,30,false,true
C_C302_ROOM_SETPOINT_C,C,C302,ROOM,SETPOINT_C,room,bacnet,object_instance,10687,float,C,30,false,true
C_C302_ROOM_HUMIDITY_RH,C,C302,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10688,float,%,30,false,true
C_C303_ROOM_ELECTRICITY_KWH,C,C303,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1721,float,kWh,30,false,true
C_C303_ROOM_WATER_COLD_M3,C,C303,ROOM,WATER_COLD_M3,room,modbus,holding_register,1723,float,m3,30,false,true
C_C303_ROOM_WATER_HOT_M3,C,C303,ROOM,WATER_HOT_M3,room,modbus,holding_register,1725,float,m3,30,false,true
C_C303_ROOM_FC_KWH,C,C303,ROOM,FC_KWH,room,modbus,holding_register,1727,float,kWh,30,false,true
C_C303_ROOM_RETURN_TEMP_C,C,C303,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1729,float,C,30,false,true
C_C303_ROOM_LEAK_ALARM,C,C303,ROOM,LEAK_ALARM,room,bacnet,object_instance,10689,bool,bool,30,false,true
C_C303_ROOM_OCCUPANCY,C,C303,ROOM,OCCUPANCY,room,bacnet,object_instance,10690,bool,bool,30,false,true
C_C303_ROOM_SETPOINT_C,C,C303,ROOM,SETPOINT_C,room,bacnet,object_instance,10691,float,C,30,false,true
C_C303_ROOM_HUMIDITY_RH,C,C303,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10692,float,%,30,false,true
C_C304_ROOM_ELECTRICITY_KWH,C,C304,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1731,float,kWh,30,false,true
C_C304_ROOM_WATER_COLD_M3,C,C304,ROOM,WATER_COLD_M3,room,modbus,holding_register,1733,float,m3,30,false,true
C_C304_ROOM_WATER_HOT_M3,C,C304,ROOM,WATER_HOT_M3,room,modbus,holding_register,1735,float,m3,30,false,true
C_C304_ROOM_FC_KWH,C,C304,ROOM,FC_KWH,room,modbus,holding_register,1737,float,kWh,30,false,true
C_C304_ROOM_RETURN_TEMP_C,C,C304,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1739,float,C,30,false,true
C_C304_ROOM_LEAK_ALARM,C,C304,ROOM,LEAK_ALARM,room,bacnet,object_instance,10693,bool,bool,30,false,true
C_C304_ROOM_OCCUPANCY,C,C304,ROOM,OCCUPANCY,room,bacnet,object_instance,10694,bool,bool,30,false,true
C_C304_ROOM_SETPOINT_C,C,C304,ROOM,SETPOINT_C,room,bacnet,object_instance,10695,float,C,30,false,true
C_C304_ROOM_HUMIDITY_RH,C,C304,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10696,float,%,30,false,true
C_C306_ROOM_ELECTRICITY_KWH,C,C306,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1741,float,kWh,30,false,true
C_C306_ROOM_WATER_COLD_M3,C,C306,ROOM,WATER_COLD_M3,room,modbus,holding_register,1743,float,m3,30,false,true
C_C306_ROOM_WATER_HOT_M3,C,C306,ROOM,WATER_HOT_M3,room,modbus,holding_register,1745,float,m3,30,false,true
C_C306_ROOM_FC_KWH,C,C306,ROOM,FC_KWH,room,modbus,holding_register,1747,float,kWh,30,false,true
C_C306_ROOM_RETURN_TEMP_C,C,C306,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1749,float,C,30,false,true
C_C306_ROOM_LEAK_ALARM,C,C306,ROOM,LEAK_ALARM,room,bacnet,object_instance,10697,bool,bool,30,false,true
C_C306_ROOM_OCCUPANCY,C,C306,ROOM,OCCUPANCY,room,bacnet,object_instance,10698,bool,bool,30,false,true
C_C306_ROOM_SETPOINT_C,C,C306,ROOM,SETPOINT_C,room,bacnet,object_instance,10699,float,C,30,false,true
C_C306_ROOM_HUMIDITY_RH,C,C306,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10700,float,%,30,false,true
C_C308_ROOM_ELECTRICITY_KWH,C,C308,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1751,float,kWh,30,false,true
C_C308_ROOM_WATER_COLD_M3,C,C308,ROOM,WATER_COLD_M3,room,modbus,holding_register,1753,float,m3,30,false,true
C_C308_ROOM_WATER_HOT_M3,C,C308,ROOM,WATER_HOT_M3,room,modbus,holding_register,1755,float,m3,30,false,true
C_C308_ROOM_FC_KWH,C,C308,ROOM,FC_KWH,room,modbus,holding_register,1757,float,kWh,30,false,true
C_C308_ROOM_RETURN_TEMP_C,C,C308,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1759,float,C,30,false,true
C_C308_ROOM_LEAK_ALARM,C,C308,ROOM,LEAK_ALARM,room,bacnet,object_instance,10701,bool,bool,30,false,true
C_C308_ROOM_OCCUPANCY,C,C308,ROOM,OCCUPANCY,room,bacnet,object_instance,10702,bool,bool,30,false,true
C_C308_ROOM_SETPOINT_C,C,C308,ROOM,SETPOINT_C,room,bacnet,object_instance,10703,float,C,30,false,true
C_C308_ROOM_HUMIDITY_RH,C,C308,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10704,float,%,30,false,true
C_C401_ROOM_ELECTRICITY_KWH,C,C401,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1761,float,kWh,30,false,true
C_C401_ROOM_WATER_COLD_M3,C,C401,ROOM,WATER_COLD_M3,room,modbus,holding_register,1763,float,m3,30,false,true
C_C401_ROOM_WATER_HOT_M3,C,C401,ROOM,WATER_HOT_M3,room,modbus,holding_register,1765,float,m3,30,false,true
C_C401_ROOM_FC_KWH,C,C401,ROOM,FC_KWH,room,modbus,holding_register,1767,float,kWh,30,false,true
C_C401_ROOM_RETURN_TEMP_C,C,C401,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1769,float,C,30,false,true
C_C401_ROOM_LEAK_ALARM,C,C401,ROOM,LEAK_ALARM,room,bacnet,object_instance,10705,bool,bool,30,false,true
C_C401_ROOM_OCCUPANCY,C,C401,ROOM,OCCUPANCY,room,bacnet,object_instance,10706,bool,bool,30,false,true
C_C401_ROOM_SETPOINT_C,C,C401,ROOM,SETPOINT_C,room,bacnet,object_instance,10707,float,C,30,false,true
C_C401_ROOM_HUMIDITY_RH,C,C401,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10708,float,%,30,false,true
C_C402_ROOM_ELECTRICITY_KWH,C,C402,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1771,float,kWh,30,false,true
C_C402_ROOM_WATER_COLD_M3,C,C402,ROOM,WATER_COLD_M3,room,modbus,holding_register,1773,float,m3,30,false,true
C_C402_ROOM_WATER_HOT_M3,C,C402,ROOM,WATER_HOT_M3,room,modbus,holding_register,1775,float,m3,30,false,true
C_C402_ROOM_FC_KWH,C,C402,ROOM,FC_KWH,room,modbus,holding_register,1777,float,kWh,30,false,true
C_C402_ROOM_RETURN_TEMP_C,C,C402,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1779,float,C,30,false,true
C_C402_ROOM_LEAK_ALARM,C,C402,ROOM,LEAK_ALARM,room,bacnet,object_instance,10709,bool,bool,30,false,true
C_C402_ROOM_OCCUPANCY,C,C402,ROOM,OCCUPANCY,room,bacnet,object_instance,10710,bool,bool,30,false,true
C_C402_ROOM_SETPOINT_C,C,C402,ROOM,SETPOINT_C,room,bacnet,object_instance,10711,float,C,30,false,true
C_C402_ROOM_HUMIDITY_RH,C,C402,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10712,float,%,30,false,true
C_C403_ROOM_ELECTRICITY_KWH,C,C403,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1781,float,kWh,30,false,true
C_C403_ROOM_WATER_COLD_M3,C,C403,ROOM,WATER_COLD_M3,room,modbus,holding_register,1783,float,m3,30,false,true
C_C403_ROOM_WATER_HOT_M3,C,C403,ROOM,WATER_HOT_M3,room,modbus,holding_register,1785,float,m3,30,false,true
C_C403_ROOM_FC_KWH,C,C403,ROOM,FC_KWH,room,modbus,holding_register,1787,float,kWh,30,false,true
C_C403_ROOM_RETURN_TEMP_C,C,C403,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1789,float,C,30,false,true
C_C403_ROOM_LEAK_ALARM,C,C403,ROOM,LEAK_ALARM,room,bacnet,object_instance,10713,bool,bool,30,false,true
C_C403_ROOM_OCCUPANCY,C,C403,ROOM,OCCUPANCY,room,bacnet,object_instance,10714,bool,bool,30,false,true
C_C403_ROOM_SETPOINT_C,C,C403,ROOM,SETPOINT_C,room,bacnet,object_instance,10715,float,C,30,false,true
C_C403_ROOM_HUMIDITY_RH,C,C403,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10716,float,%,30,false,true
C_C404_ROOM_ELECTRICITY_KWH,C,C404,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1791,float,kWh,30,false,true
C_C404_ROOM_WATER_COLD_M3,C,C404,ROOM,WATER_COLD_M3,room,modbus,holding_register,1793,float,m3,30,false,true
C_C404_ROOM_WATER_HOT_M3,C,C404,ROOM,WATER_HOT_M3,room,modbus,holding_register,1795,float,m3,30,false,true
C_C404_ROOM_FC_KWH,C,C404,ROOM,FC_KWH,room,modbus,holding_register,1797,float,kWh,30,false,true
C_C404_ROOM_RETURN_TEMP_C,C,C404,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1799,float,C,30,false,true
C_C404_ROOM_LEAK_ALARM,C,C404,ROOM,LEAK_ALARM,room,bacnet,object_instance,10717,bool,bool,30,false,true
C_C404_ROOM_OCCUPANCY,C,C404,ROOM,OCCUPANCY,room,bacnet,object_instance,10718,bool,bool,30,false,true
C_C404_ROOM_SETPOINT_C,C,C404,ROOM,SETPOINT_C,room,bacnet,object_instance,10719,float,C,30,false,true
C_C404_ROOM_HUMIDITY_RH,C,C404,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10720,float,%,30,false,true
C_C406_ROOM_ELECTRICITY_KWH,C,C406,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1801,float,kWh,30,false,true
C_C406_ROOM_WATER_COLD_M3,C,C406,ROOM,WATER_COLD_M3,room,modbus,holding_register,1803,float,m3,30,false,true
C_C406_ROOM_WATER_HOT_M3,C,C406,ROOM,WATER_HOT_M3,room,modbus,holding_register,1805,float,m3,30,false,true
C_C406_ROOM_FC_KWH,C,C406,ROOM,FC_KWH,room,modbus,holding_register,1807,float,kWh,30,false,true
C_C406_ROOM_RETURN_TEMP_C,C,C406,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1809,float,C,30,false,true
C_C406_ROOM_LEAK_ALARM,C,C406,ROOM,LEAK_ALARM,room,bacnet,object_instance,10721,bool,bool,30,false,true
C_C406_ROOM_OCCUPANCY,C,C406,ROOM,OCCUPANCY,room,bacnet,object_instance,10722,bool,bool,30,false,true
C_C406_ROOM_SETPOINT_C,C,C406,ROOM,SETPOINT_C,room,bacnet,object_instance,10723,float,C,30,false,true
C_C406_ROOM_HUMIDITY_RH,C,C406,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10724,float,%,30,false,true
C_C408_ROOM_ELECTRICITY_KWH,C,C408,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1811,float,kWh,30,false,true
C_C408_ROOM_WATER_COLD_M3,C,C408,ROOM,WATER_COLD_M3,room,modbus,holding_register,1813,float,m3,30,false,true
C_C408_ROOM_WATER_HOT_M3,C,C408,ROOM,WATER_HOT_M3,room,modbus,holding_register,1815,float,m3,30,false,true
C_C408_ROOM_FC_KWH,C,C408,ROOM,FC_KWH,room,modbus,holding_register,1817,float,kWh,30,false,true
C_C408_ROOM_RETURN_TEMP_C,C,C408,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1819,float,C,30,false,true
C_C408_ROOM_LEAK_ALARM,C,C408,ROOM,LEAK_ALARM,room,bacnet,object_instance,10725,bool,bool,30,false,true
C_C408_ROOM_OCCUPANCY,C,C408,ROOM,OCCUPANCY,room,bacnet,object_instance,10726,bool,bool,30,false,true
C_C408_ROOM_SETPOINT_C,C,C408,ROOM,SETPOINT_C,room,bacnet,object_instance,10727,float,C,30,false,true
C_C408_ROOM_HUMIDITY_RH,C,C408,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10728,float,%,30,false,true
C_C501_ROOM_ELECTRICITY_KWH,C,C501,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1821,float,kWh,30,false,true
C_C501_ROOM_WATER_COLD_M3,C,C501,ROOM,WATER_COLD_M3,room,modbus,holding_register,1823,float,m3,30,false,true
C_C501_ROOM_WATER_HOT_M3,C,C501,ROOM,WATER_HOT_M3,room,modbus,holding_register,1825,float,m3,30,false,true
C_C501_ROOM_FC_KWH,C,C501,ROOM,FC_KWH,room,modbus,holding_register,1827,float,kWh,30,false,true
C_C501_ROOM_RETURN_TEMP_C,C,C501,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1829,float,C,30,false,true
C_C501_ROOM_LEAK_ALARM,C,C501,ROOM,LEAK_ALARM,room,bacnet,object_instance,10729,bool,bool,30,false,true
C_C501_ROOM_OCCUPANCY,C,C501,ROOM,OCCUPANCY,room,bacnet,object_instance,10730,bool,bool,30,false,true
C_C501_ROOM_SETPOINT_C,C,C501,ROOM,SETPOINT_C,room,bacnet,object_instance,10731,float,C,30,false,true
C_C501_ROOM_HUMIDITY_RH,C,C501,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10732,float,%,30,false,true
C_C502_ROOM_ELECTRICITY_KWH,C,C502,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1831,float,kWh,30,false,true
C_C502_ROOM_WATER_COLD_M3,C,C502,ROOM,WATER_COLD_M3,room,modbus,holding_register,1833,float,m3,30,false,true
C_C502_ROOM_WATER_HOT_M3,C,C502,ROOM,WATER_HOT_M3,room,modbus,holding_register,1835,float,m3,30,false,true
C_C502_ROOM_FC_KWH,C,C502,ROOM,FC_KWH,room,modbus,holding_register,1837,float,kWh,30,false,true
C_C502_ROOM_RETURN_TEMP_C,C,C502,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1839,float,C,30,false,true
C_C502_ROOM_LEAK_ALARM,C,C502,ROOM,LEAK_ALARM,room,bacnet,object_instance,10733,bool,bool,30,false,true
C_C502_ROOM_OCCUPANCY,C,C502,ROOM,OCCUPANCY,room,bacnet,object_instance,10734,bool,bool,30,false,true
C_C502_ROOM_SETPOINT_C,C,C502,ROOM,SETPOINT_C,room,bacnet,object_instance,10735,float,C,30,false,true
C_C502_ROOM_HUMIDITY_RH,C,C502,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10736,float,%,30,false,true
C_C503_ROOM_ELECTRICITY_KWH,C,C503,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1841,float,kWh,30,false,true
C_C503_ROOM_WATER_COLD_M3,C,C503,ROOM,WATER_COLD_M3,room,modbus,holding_register,1843,float,m3,30,false,true
C_C503_ROOM_WATER_HOT_M3,C,C503,ROOM,WATER_HOT_M3,room,modbus,holding_register,1845,float,m3,30,false,true
C_C503_ROOM_FC_KWH,C,C503,ROOM,FC_KWH,room,modbus,holding_register,1847,float,kWh,30,false,true
C_C503_ROOM_RETURN_TEMP_C,C,C503,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1849,float,C,30,false,true
C_C503_ROOM_LEAK_ALARM,C,C503,ROOM,LEAK_ALARM,room,bacnet,object_instance,10737,bool,bool,30,false,true
C_C503_ROOM_OCCUPANCY,C,C503,ROOM,OCCUPANCY,room,bacnet,object_instance,10738,bool,bool,30,false,true
C_C503_ROOM_SETPOINT_C,C,C503,ROOM,SETPOINT_C,room,bacnet,object_instance,10739,float,C,30,false,true
C_C503_ROOM_HUMIDITY_RH,C,C503,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10740,float,%,30,false,true
C_C504_ROOM_ELECTRICITY_KWH,C,C504,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1851,float,kWh,30,false,true
C_C504_ROOM_WATER_COLD_M3,C,C504,ROOM,WATER_COLD_M3,room,modbus,holding_register,1853,float,m3,30,false,true
C_C504_ROOM_WATER_HOT_M3,C,C504,ROOM,WATER_HOT_M3,room,modbus,holding_register,1855,float,m3,30,false,true
C_C504_ROOM_FC_KWH,C,C504,ROOM,FC_KWH,room,modbus,holding_register,1857,float,kWh,30,false,true
C_C504_ROOM_RETURN_TEMP_C,C,C504,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1859,float,C,30,false,true
C_C504_ROOM_LEAK_ALARM,C,C504,ROOM,LEAK_ALARM,room,bacnet,object_instance,10741,bool,bool,30,false,true
C_C504_ROOM_OCCUPANCY,C,C504,ROOM,OCCUPANCY,room,bacnet,object_instance,10742,bool,bool,30,false,true
C_C504_ROOM_SETPOINT_C,C,C504,ROOM,SETPOINT_C,room,bacnet,object_instance,10743,float,C,30,false,true
C_C504_ROOM_HUMIDITY_RH,C,C504,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10744,float,%,30,false,true
C_C506_ROOM_ELECTRICITY_KWH,C,C506,ROOM,ELECTRICITY_KWH,room,modbus,holding_register,1861,float,kWh,30,false,true
C_C506_ROOM_WATER_COLD_M3,C,C506,ROOM,WATER_COLD_M3,room,modbus,holding_register,1863,float,m3,30,false,true
C_C506_ROOM_WATER_HOT_M3,C,C506,ROOM,WATER_HOT_M3,room,modbus,holding_register,1865,float,m3,30,false,true
C_C506_ROOM_FC_KWH,C,C506,ROOM,FC_KWH,room,modbus,holding_register,1867,float,kWh,30,false,true
C_C506_ROOM_RETURN_TEMP_C,C,C506,ROOM,RETURN_TEMP_C,room,modbus,holding_register,1869,float,C,30,false,true
C_C506_ROOM_LEAK_ALARM,C,C506,ROOM,LEAK_ALARM,room,bacnet,object_instance,10745,bool,bool,30,false,true
C_C506_ROOM_OCCUPANCY,C,C506,ROOM,OCCUPANCY,room,bacnet,object_instance,10746,bool,bool,30,false,true
C_C506_ROOM_SETPOINT_C,C,C506,ROOM,SETPOINT_C,room,bacnet,object_instance,10747,float,C,30,false,true
C_C506_ROOM_HUMIDITY_RH,C,C506,ROOM,HUMIDITY_RH,room,bacnet,object_instance,10748,float,%,30,false,true
V_V01_ROOM_ELECTRICITY_KWH,V,V01,ROOM,ELECTRICITY_KWH,villa,modbus,holding_register,1871,float,kWh,30,false,true
V_V01_ROOM_WATER_COLD_M3,V,V01,ROOM,WATER_COLD_M3,villa,modbus,holding_register,1873,float,m3,30,false,true
V_V01_ROOM_WATER_HOT_M3,V,V01,ROOM,WATER_HOT_M3,villa,modbus,holding_register,1875,float,m3,30,false,true
V_V01_ROOM_FC_KWH,V,V01,ROOM,FC_KWH,villa,modbus,holding_register,1877,float,kWh,30,false,true
V_V01_ROOM_RETURN_TEMP_C,V,V01,ROOM,RETURN_TEMP_C,villa,modbus,holding_register,1879,float,C,30,false,true
V_V01_ROOM_LEAK_ALARM,V,V01,ROOM,LEAK_ALARM,villa,bacnet,object_instance,10749,bool,bool,30,false,true
V_V01_ROOM_OCCUPANCY,V,V01,ROOM,OCCUPANCY,villa,bacnet,object_instance,10750,bool,bool,30,false,true
V_V01_ROOM_SETPOINT_C,V,V01,ROOM,SETPOINT_C,villa,bacnet,object_instance,10751,float,C,30,false,true
V_V01_ROOM_HUMIDITY_RH,V,V01,ROOM,HUMIDITY_RH,villa,bacnet,object_instance,10752,float,%,30,false,true
V_V02_ROOM_ELECTRICITY_KWH,V,V02,ROOM,ELECTRICITY_KWH,villa,modbus,holding_register,1881,float,kWh,30,false,true
V_V02_ROOM_WATER_COLD_M3,V,V02,ROOM,WATER_COLD_M3,villa,modbus,holding_register,1883,float,m3,30,false,true
V_V02_ROOM_WATER_HOT_M3,V,V02,ROOM,WATER_HOT_M3,villa,modbus,holding_register,1885,float,m3,30,false,true
V_V02_ROOM_FC_KWH,V,V02,ROOM,FC_KWH,villa,modbus,holding_register,1887,float,kWh,30,false,true
V_V02_ROOM_RETURN_TEMP_C,V,V02,ROOM,RETURN_TEMP_C,villa,modbus,holding_register,1889,float,C,30,false,true
V_V02_ROOM_LEAK_ALARM,V,V02,ROOM,LEAK_ALARM,villa,bacnet,object_instance,10753,bool,bool,30,false,true
V_V02_ROOM_OCCUPANCY,V,V02,ROOM,OCCUPANCY,villa,bacnet,object_instance,10754,bool,bool,30,false,true
V_V02_ROOM_SETPOINT_C,V,V02,ROOM,SETPOINT_C,villa,bacnet,object_instance,10755,float,C,30,false,true
V_V02_ROOM_HUMIDITY_RH,V,V02,ROOM,HUMIDITY_RH,villa,bacnet,object_instance,10756,float,%,30,false,true
V_V03_ROOM_ELECTRICITY_KWH,V,V03,ROOM,ELECTRICITY_KWH,villa,modbus,holding_register,1891,float,kWh,30,false,true
V_V03_ROOM_WATER_COLD_M3,V,V03,ROOM,WATER_COLD_M3,villa,modbus,holding_register,1893,float,m3,30,false,true
V_V03_ROOM_WATER_HOT_M3,V,V03,ROOM,WATER_HOT_M3,villa,modbus,holding_register,1895,float,m3,30,false,true
V_V03_ROOM_FC_KWH,V,V03,ROOM,FC_KWH,villa,modbus,holding_register,1897,float,kWh,30,false,true
V_V03_ROOM_RETURN_TEMP_C,V,V03,ROOM,RETURN_TEMP_C,villa,modbus,holding_register,1899,float,C,30,false,true
V_V03_ROOM_LEAK_ALARM,V,V03,ROOM,LEAK_ALARM,villa,bacnet,object_instance,10757,bool,bool,30,false,true
V_V03_ROOM_OCCUPANCY,V,V03,ROOM,OCCUPANCY,villa,bacnet,object_instance,10758,bool,bool,30,false,true
V_V03_ROOM_SETPOINT_C,V,V03,ROOM,SETPOINT_C,villa,bacnet,object_instance,10759,float,C,30,false,true
V_V03_ROOM_HUMIDITY_RH,V,V03,ROOM,HUMIDITY_RH,villa,bacnet,object_instance,10760,float,%,30,false,true
V_V04_ROOM_ELECTRICITY_KWH,V,V04,ROOM,ELECTRICITY_KWH,villa,modbus,holding_register,1901,float,kWh,30,false,true
V_V04_ROOM_WATER_COLD_M3,V,V04,ROOM,WATER_COLD_M3,villa,modbus,holding_register,1903,float,m3,30,false,true
V_V04_ROOM_WATER_HOT_M3,V,V04,ROOM,WATER_HOT_M3,villa,modbus,holding_register,1905,float,m3,30,false,true
V_V04_ROOM_FC_KWH,V,V04,ROOM,FC_KWH,villa,modbus,holding_register,1907,float,kWh,30,false,true
V_V04_ROOM_RETURN_TEMP_C,V,V04,ROOM,RETURN_TEMP_C,villa,modbus,holding_register,1909,float,C,30,false,true
V_V04_ROOM_LEAK_ALARM,V,V04,ROOM,LEAK_ALARM,villa,bacnet,object_instance,10761,bool,bool,30,false,true
V_V04_ROOM_OCCUPANCY,V,V04,ROOM,OCCUPANCY,villa,bacnet,object_instance,10762,bool,bool,30,false,true
V_V04_ROOM_SETPOINT_C,V,V04,ROOM,SETPOINT_C,villa,bacnet,object_instance,10763,float,C,30,false,true
V_V04_ROOM_HUMIDITY_RH,V,V04,ROOM,HUMIDITY_RH,villa,bacnet,object_instance,10764,float,%,30,false,true
A_2CH_1_HVAC_TEMP_SUPPLY_C,A,2CH-1,HVAC,TEMP_SUPPLY_C,chiller,bacnet,object_instance,10765,float,C,30,false,true
A_2CH_1_HVAC_TEMP_RETURN_C,A,2CH-1,HVAC,TEMP_RETURN_C,chiller,bacnet,object_instance,10766,float,C,30,false,true
